01-01 10:39:11.373   390   390 I auditd  : type=2000 audit(0.0:1): initialized
01-01 10:39:14.448     0     0 I [    3.707979 / 01-01 10:39:14.439][0] init: processing action (boot) from (/system/etc/init/bootstat.rc:57)
01-01 10:39:14.448     0     0 I [    3.708193 / 01-01 10:39:14.439][0] init: processing action (boot) from (/system/etc/init/dumpstate.rc:1)
01-01 10:39:14.448     0     0 I [    3.708654 / 01-01 10:39:14.439][0] init: processing action (enable_property_trigger) from (<Builtin Action>:0)
01-01 10:39:14.448     0     0 I [    3.709039 / 01-01 10:39:14.439][0] init: processing action (security.perf_harden=1) from (/init.rc:706)
01-01 10:39:14.448     0     0 I [    3.709183 / 01-01 10:39:14.439][0] init: processing action (ro.debuggable=1) from (/init.rc:734)
01-01 10:39:14.448     0     0 I [    3.709851 / 01-01 10:39:14.439][0] init: starting service 'console'...
01-01 10:39:14.448     0     0 I [    3.711095 / 01-01 10:39:14.443][0] init: processing action (sys.usb.config=adb && sys.usb.configfs=0) from (/init.usb.rc:38)
01-01 10:39:14.448     0     0 I [    3.711737 / 01-01 10:39:14.443][0] init: starting service 'adbd'...
01-01 10:39:14.451     0     0 I [    3.713010 / 01-01 10:39:14.443][0] init: processing action (init.svc.surfaceflinger=running) from (/init.qcom.rc:719)
01-01 10:39:14.451     0     0 I [    3.714099 / 01-01 10:39:14.443][0] init: starting service 'ppd'...
01-01 10:39:14.451     0     0 E [    3.714785 / 01-01 10:39:14.447][2] init: setpgid failed for console: Operation not permitted
01-01 10:39:14.457     0     0 I [    3.715681 / 01-01 10:39:14.447][0] init: processing action (ro.data.large_tcp_window_size=true) from (/init.qcom.rc:856)
01-01 10:39:14.457     0     0 I [    3.715857 / 01-01 10:39:14.447][0] init: processing action (ro.data.large_tcp_window_size=true) from (/init.qcom.rc:929)
01-01 10:39:14.457     0     0 I [    3.716105 / 01-01 10:39:14.447][0] init: processing action (init.svc.per_mgr=running) from (/init.qcom.rc:1034)
01-01 10:39:14.457     0     0 I [    3.717037 / 01-01 10:39:14.447][0] init: starting service 'per_proxy'...
01-01 10:39:14.457     0     0 I [    3.718151 / 01-01 10:39:14.447][0] init: processing action (defaultcrypto) from (/system/etc/init/vdc.rc:2)
01-01 10:39:14.457     0     0 I [    3.718591 / 01-01 10:39:14.447][0] init: starting service 'exec 3 (/system/bin/vdc --wait cryptfs mountdefaultencrypted)'...
01-01 10:39:14.457     0     0 I [    3.719497 / 01-01 10:39:14.451][0] init: SVC_EXEC pid 450 (uid 0 gid 0+0 context default) started; waiting...
01-01 10:39:14.457     0     0 I [    3.720660 / 01-01 10:39:14.451][0] init: Created socket '/dev/socket/adbd', mode 660, user 1000, group 1000
01-01 10:39:14.464     0     0 I [    3.724117 / 01-01 10:39:14.455][0] init: Created socket '/dev/socket/pps', mode 660, user 1000, group 1000
01-01 10:39:14.482     0     0 I [    3.743811 / 01-01 10:39:14.475][0] init: Service 'exec 3 (/system/bin/vdc --wait cryptfs mountdefaultencrypted)' (pid 450) exited with status 0 waiting took 0.025000 seconds
01-01 10:39:14.482     0     0 I [    3.744091 / 01-01 10:39:14.475][0] init: processing action (nonencrypted) from (/init.rc:654)
01-01 10:39:14.482     0     0 I [    3.744762 / 01-01 10:39:14.475][0] init: starting service 'flash_recovery'...
01-01 10:39:14.482     0     0 I [    3.746244 / 01-01 10:39:14.475][0] init: starting service 'imsqmidaemon'...
01-01 10:39:14.483   459   459 I auditd  : type=1400 audit(0.0:28): avc: denied { execute_no_trans } for comm="init" path="/init.class_main.sh" dev="rootfs" ino=8890 scontext=u:r:init:s0 tcontext=u:object_r:rootfs:s0 tclass=file permissive=1
01-01 10:39:14.483   459   459 I init    : type=1400 audit(0.0:28): avc: denied { execute_no_trans } for path="/init.class_main.sh" dev="rootfs" ino=8890 scontext=u:r:init:s0 tcontext=u:object_r:rootfs:s0 tclass=file permissive=1
01-01 10:39:14.486     0     0 I [    3.747837 / 01-01 10:39:14.479][0] init: starting service 'imscmservice'...
01-01 10:39:14.486     0     0 I [    3.747868 / 01-01 10:39:14.479][1] init: Created socket '/dev/socket/ims_qmid', mode 660, user 1000, group 1001
01-01 10:39:14.486     0     0 I [    3.749383 / 01-01 10:39:14.479][0] init: starting service 'irsc_util'...
01-01 10:39:14.486     0     0 E [    3.750512 / 01-01 10:39:14.479][0] init: service qcom-c_main-sh does not have a SELinux domain defined
01-01 10:39:14.486     0     0 I [    3.750541 / 01-01 10:39:14.479][0] init: starting service 'qcom-c_main-sh'...
01-01 10:39:14.490     0     0 I [    3.751839 / 01-01 10:39:14.483][0] init: starting service 'netmgrd'...
01-01 10:39:14.490     0     0 I [    3.753070 / 01-01 10:39:14.483][0] init: starting service 'ipacm-diag'...
01-01 10:39:14.490     0     0 I [    3.754415 / 01-01 10:39:14.483][0] init: starting service 'ril-daemon'...
01-01 10:39:14.496     0     0 E [    3.756298 / 01-01 10:39:14.487][0] init: service perfd does not have a SELinux domain defined
01-01 10:39:14.496     0     0 I [    3.756327 / 01-01 10:39:14.487][0] init: starting service 'perfd'...
01-01 10:39:14.496     0     0 I [    3.757708 / 01-01 10:39:14.487][0] init: starting service 'thermal-engine'...
01-01 10:39:14.496     0     0 I [    3.758168 / 01-01 10:39:14.487][2] init: Created socket '/dev/socket/qmux_radio/rild_oem0', mode 666, user 1001, group 1000
01-01 10:39:14.496     0     0 I [    3.759082 / 01-01 10:39:14.491][0] init: starting service 'adsprpcd'...
01-01 10:39:14.496     0     0 I [    3.759480 / 01-01 10:39:14.491][2] init: Created socket '/dev/socket/thermal-send-client', mode 666, user 1000, group 1000
01-01 10:39:14.496     0     0 I [    3.759996 / 01-01 10:39:14.491][2] init: Created socket '/dev/socket/thermal-recv-client', mode 660, user 1000, group 1000
01-01 10:39:14.496     0     0 I [    3.760361 / 01-01 10:39:14.491][2] init: Created socket '/dev/socket/thermal-recv-passive-client', mode 666, user 1000, group 1000
01-01 10:39:14.496     0     0 I [    3.760397 / 01-01 10:39:14.491][0] init: starting service 'energy-awareness'...
01-01 10:39:14.498     0     0 E [    3.761328 / 01-01 10:39:14.491][0] init: cannot find '/system/bin/imswmsproxy', disabling 'imswmsproxy': No such file or directory
01-01 10:39:14.498     0     0 I [    3.761837 / 01-01 10:39:14.491][0] init: starting service 'zygote'...
01-01 10:39:14.502     0     0 I [    3.763216 / 01-01 10:39:14.495][2] init: Created socket '/dev/socket/ipacm_log_file', mode 660, user 1000, group 3005
01-01 10:39:14.503     0     0 I [    3.763289 / 01-01 10:39:14.495][0] init: starting service 'zygote_secondary'...
01-01 10:39:14.503     0     0 I [    3.764747 / 01-01 10:39:14.495][0] init: starting service 'audioserver'...
01-01 10:39:14.503     0     0 I [    3.765320 / 01-01 10:39:14.495][2] init: Created socket '/dev/socket/zygote', mode 660, user 0, group 1000
01-01 10:39:14.503     0     0 I [    3.765916 / 01-01 10:39:14.495][1] init: Created socket '/dev/socket/zygote_secondary', mode 660, user 0, group 1000
01-01 10:39:14.503     0     0 I [    3.766088 / 01-01 10:39:14.495][0] init: starting service 'cameraserver'...
01-01 10:39:14.506     0     0 I [    3.767532 / 01-01 10:39:14.499][0] init: starting service 'drm'...
01-01 10:39:14.506     0     0 I [    3.769043 / 01-01 10:39:14.499][0] init: starting service 'installd'...
01-01 10:39:14.506     0     0 I [    3.770406 / 01-01 10:39:14.499][0] init: starting service 'keystore'...
01-01 10:39:14.513     0     0 I [    3.772460 / 01-01 10:39:14.503][0] init: starting service 'mediadrm'...
01-01 10:39:14.513     0     0 I [    3.773728 / 01-01 10:39:14.503][0] init: starting service 'mediaextractor'...
01-01 10:39:14.513     0     0 I [    3.775566 / 01-01 10:39:14.507][0] init: starting service 'mediametrics'...
01-01 10:39:14.513     0     0 I [    3.776812 / 01-01 10:39:14.507][0] init: starting service 'media'...
01-01 10:39:14.518     0     0 I [    3.778744 / 01-01 10:39:14.511][0] init: starting service 'netd'...
01-01 10:39:14.518     0     0 I [    3.780875 / 01-01 10:39:14.511][0] init: starting service 'storaged'...
01-01 10:39:14.518     0     0 I [    3.782219 / 01-01 10:39:14.511][2] init: Created socket '/dev/socket/netd', mode 660, user 0, group 1000
01-01 10:39:14.518     0     0 I [    3.782512 / 01-01 10:39:14.511][0] init: starting service 'wificond'...
01-01 10:39:14.522     0     0 I [    3.783056 / 01-01 10:39:14.515][2] init: Opened file '/d/mmc0/mmc0:0001/ext_csd', flags 0
01-01 10:39:14.522     0     0 I [    3.783539 / 01-01 10:39:14.515][2] init: Created socket '/dev/socket/dnsproxyd', mode 660, user 0, group 3003
01-01 10:39:14.522     0     0 I [    3.784214 / 01-01 10:39:14.515][2] init: Created socket '/dev/socket/mdns', mode 660, user 0, group 1000
01-01 10:39:14.523     0     0 I [    3.784696 / 01-01 10:39:14.515][0] init: starting service 'mediacodec'...
01-01 10:39:14.523     0     0 I [    3.784799 / 01-01 10:39:14.515][2] init: Created socket '/dev/socket/fwmarkd', mode 660, user 0, group 3003
01-01 10:39:14.523     0     0 I [    3.785768 / 01-01 10:39:14.515][1] wcd9xxx_core_res_init: num_irqs = 32, num_irq_regs = 4
01-01 10:39:14.526     0     0 E [    3.787460 / 01-01 10:39:14.519][0] init: cannot find '/system/bin/cnd', disabling 'cnd': No such file or directory
01-01 10:39:14.526     0     0 I [    3.788171 / 01-01 10:39:14.519][0] init: starting service 'bdaddr_loader'...
01-01 10:39:14.526     0     0 I [    3.790858 / 01-01 10:39:14.523][0] init: starting service 'sensors'...
01-01 10:39:14.530     0     0 I [    3.792956 / 01-01 10:39:14.523][0] init: starting service 'qcamerasvr'...
01-01 10:39:14.534     0     0 I [    3.795191 / 01-01 10:39:14.527][0] init: starting service 'time_daemon'...
01-01 10:39:14.534     0     0 E [    3.796749 / 01-01 10:39:14.527][0] init: cannot find '/system/bin/audiod', disabling 'audiod': No such file or directory
01-01 10:39:14.634     0     0 I [    3.895203 / 01-01 10:39:14.627][1] msm_audrx_init: dev_nameqcom,msm-dai-q6-sb-0-rx.192
01-01 10:39:14.874     0     0 E [    4.131696 / 01-01 10:39:14.863][0] init: cannot find '/system/xbin/busybox', disabling 'userinit': No such file or directory
01-01 10:39:14.874     0     0 I [    4.132514 / 01-01 10:39:14.863][0] init: starting service 'gatekeeperd'...
01-01 10:39:14.874     0     0 E [    4.133432 / 01-01 10:39:14.863][0] init: cannot find '/system/xbin/perfprofd', disabling 'perfprofd': No such file or directory
01-01 10:39:14.874     0     0 I [    4.133959 / 01-01 10:39:14.863][0] init: starting service 'tombstoned'...
01-01 10:39:14.874     0     0 I [    4.135083 / 01-01 10:39:14.867][0] init: Command 'class_start late_start' action=nonencrypted (/init.rc:656) returned 0 took 347ms.
01-01 10:39:14.886     0     0 I [    4.143841 / 01-01 10:39:14.875][2] init: Created socket '/dev/socket/tombstoned_crash', mode 666, user 1000, group 1000
01-01 10:39:14.886     0     0 I [    4.144374 / 01-01 10:39:14.875][2] init: Created socket '/dev/socket/tombstoned_intercept', mode 666, user 1000, group 1000
01-01 10:39:14.886     0     0 I [    4.144782 / 01-01 10:39:14.875][2] init: Created socket '/dev/socket/tombstoned_java_trace', mode 666, user 1000, group 1000
01-01 10:39:14.924     0     0 I [    4.183489 / 01-01 10:39:14.915][2] init: processing action (vold.decrypt=trigger_restart_min_framework) from (/init.rc:675)
01-01 10:39:14.924     0     0 E [    4.183555 / 01-01 10:39:14.915][2] init: ExecStart(update_verifier): Service not found
01-01 10:39:14.938     0     0 I [    4.196242 / 01-01 10:39:14.927][1] init: Service 'hwaddrs' (pid 438) exited with status 0
01-01 10:39:14.942     0     0 I [    4.203145 / 01-01 10:39:14.935][1] init: processing action (init.svc.hwaddrs=stopped) from (/init.qcom.rc:1142)
01-01 10:39:14.963   447   499 I adbd    : initializing functionfs
01-01 10:39:15.000   489   489 E QC-time-services: Daemon:genoff_boot_tod_init: Unable to set TOD at boot up
01-01 10:39:15.002   489   565 E QMI_FW  : QMUXD: WARNING qmi_qmux_if_pwr_up_init failed! rc=-1
01-01 10:39:15.002   489   565 E QMI_FW  : QMUXD: WARNING qmi_qmux_if_pwr_up_init failed! rc=-1
01-01 10:39:15.004   489   565 E QMI_FW  : QMUXD: WARNING qmi_qmux_if_pwr_up_init failed! rc=-1
01-01 10:39:15.005   489   565 E QMI_FW  : QMUXD: WARNING qmi_qmux_if_pwr_up_init failed! rc=-1
01-01 10:39:15.013   489   567 D QC-time-services: Daemon: Time-services: All initializations done
01-01 10:39:15.021     0     0 I [    5.052161 / 01-01 10:39:15.015][0] init: processing action (sys.ims.QMI_DAEMON_STATUS=1) from (/init.qcom.rc:645)
01-01 10:39:15.021     0     0 I [    5.052787 / 01-01 10:39:15.015][0] init: starting service 'imsdatadaemon'...
01-01 10:39:15.027   464   464 I auditd  : type=1400 audit(0.0:55): avc: denied { connectto } for comm="thermal-engine" path="/dev/socket/property_service" scontext=u:r:thermal-engine:s0 tcontext=u:r:init:s0 tclass=unix_stream_socket permissive=1
01-01 10:39:15.027   464   464 I thermal-engine: type=1400 audit(0.0:55): avc: denied { connectto } for path="/dev/socket/property_service" scontext=u:r:thermal-engine:s0 tcontext=u:r:init:s0 tclass=unix_stream_socket permissive=1
01-01 10:39:15.030   464   464 I ThermalEngine: devices_manager_init: Init
01-01 10:39:15.031   464   464 I ThermalEngine: vdd_rstr_init: Init KTM VDD RSTR enabled: 0
01-01 10:39:15.031   464   464 I ThermalEngine: sensors_manager_init: Init
01-01 10:39:15.041     0     0 I [    5.067214 / 01-01 10:39:15.031][0] init: Created socket '/dev/socket/ims_datad', mode 660, user 1000, group 1001
01-01 10:39:15.050   435   435 E         : bt_qmi_dms_init: Not able to get dms service handle
01-01 10:39:15.050   435   435 E         : QMI initialization failed in 1 try...
01-01 10:39:15.168   436   436 D QSEECOMD: : Init::Init dlsym(g_FSHandle rpmb_init_service) succeeds
01-01 10:39:15.168   436   436 E DrmLibRpmb: rpmb_init succeeded! with ret = 0
01-01 10:39:15.168   436   436 D QSEECOMD: : Init rpmb_init_service ret = 0
01-01 10:39:15.168   436   436 D QSEECOMD: : RPMB system services: init (Listener ID = 8192)
01-01 10:39:15.170   436   436 D QSEECOMD: : Init::Init dlsym(g_FSHandle ssd_init_service) succeeds
01-01 10:39:15.170   436   436 E SSD     : ssd_init_service succeeded!
01-01 10:39:15.170   436   436 D QSEECOMD: : Init ssd_init_service ret = 0
01-01 10:39:15.170   436   436 D QSEECOMD: : SSD system services: init (Listener ID = 12288)
01-01 10:39:15.233   443   443 I rmt_storage: Shared memory initialised successfully.
01-01 10:39:15.233   434   434 I rfs_access: All clients successfully initialized.
01-01 10:39:15.308   487   638 E Sensors : mag_cal.c(1609):mag_cal_sam_init: Unknown UUID(1) cb8db385-b92b-a4a7
01-01 10:39:15.308   487   638 E Sensors : mag_cal.c(1614):mag_cal_sam_init: Unknown UUID(2) 67e7-81216a1bd0f0
01-01 10:39:15.341   464   464 E ThermalEngine: virtual_sensors_init: Error getting virtual sensors set
01-01 10:39:15.345   464   464 I ThermalEngine: pid_algo_init: No PID's to be configured.
01-01 10:39:15.371   516   516 I auditd  : type=1400 audit(0.0:36): avc: denied { append } for comm="perfd" path="/data/system/perfd/default_values" dev="tmpfs" ino=14938 scontext=u:r:init:s0 tcontext=u:object_r:system_data_file:s0 tclass=file permissive=1
01-01 10:39:15.371   516   516 I perfd   : type=1400 audit(0.0:36): avc: denied { append } for path="/data/system/perfd/default_values" dev="tmpfs" ino=14938 scontext=u:r:init:s0 tcontext=u:object_r:system_data_file:s0 tclass=file permissive=1
01-01 10:39:15.422     0     0 I [    4.684422 / 01-01 10:39:15.415][1] init: Service 'irsc_util' (pid 458) exited with status 0
01-01 10:39:15.454   470   470 D msm8974_platform: platform_init: Opened sound card:0
01-01 10:39:15.467   447   499 I adbd    : functionfs successfully initialized
01-01 10:39:15.484   470   470 D         : [ACPH]->ACPH init success
01-01 10:39:15.489   470   470 D ACDB-LOADER: ACDB -> init done!
01-01 10:39:15.491   470   470 D msm8974_platform: platform_init: Fluence_Type(1) max_mic_count(2) mic_type(0x3) fluence_in_voice_call(1) fluence_in_voice_rec(0) fluence_in_spkr_mode(1) 
01-01 10:39:15.497   470   470 E audio_hw_primary: Amplifier initialization failed
01-01 10:39:15.500   470   470 E audio_hw_extn: audio_extn_perf_lock_init: Perf lock handles Success 
01-01 10:39:15.523   486   486 I auditd  : type=1400 audit(0.0:41): avc: denied { connectto } for comm="bdaddr_loader" path="/dev/socket/property_service" scontext=u:r:bdaddr_loader:s0 tcontext=u:r:init:s0 tclass=unix_stream_socket permissive=1
01-01 10:39:15.523   486   486 I bdaddr_loader: type=1400 audit(0.0:41): avc: denied { connectto } for path="/dev/socket/property_service" scontext=u:r:bdaddr_loader:s0 tcontext=u:r:init:s0 tclass=unix_stream_socket permissive=1
01-01 10:39:15.530     0     0 I [    4.794033 / 01-01 10:39:15.523][2] init: Service 'bdaddr_loader' (pid 486) exited with status 0
01-01 10:39:15.561   470   470 I r_submix: adev_init_check()
01-01 10:39:15.570   470   470 E soundtrigger_hw: Error driver init
01-01 10:39:15.601   497   497 I /system/bin/tombstoned: tombstoned successfully initialized
01-01 10:39:15.622     0     0 I [    4.885360 / 01-01 10:39:15.615][1] init: starting service 'qmuxd'...
01-01 10:39:15.642   448   448 D PPDaemon: Calling LSM init 
01-01 10:39:15.643   448   448 E PPDaemon: Unable to initialize DCM
01-01 10:39:15.672     0     0 I [    4.933908 / 01-01 10:39:15.663][1] init: Service 'lge-sensor-sh' (pid 439) exited with status 0
01-01 10:39:15.682     0     0 I [    4.943359 / 01-01 10:39:15.675][1] init: starting service 'qti'...
01-01 10:39:15.698     0     0 I [    4.962263 / 01-01 10:39:15.691][2] init: Service 'qcom-c_main-sh' (pid 459) exited with status 0
01-01 10:39:15.723   436   436 E QSEECOMD: : file_init handle failed
01-01 10:39:15.759   435   435 I auditd  : type=1400 audit(0.0:44): avc: granted { read } for comm="btnvtool" name="smem_log" dev="tmpfs" ino=9874 scontext=u:r:init:s0 tcontext=u:object_r:smem_log_device:s0 tclass=chr_file
01-01 10:39:15.759   435   435 W btnvtool: type=1400 audit(0.0:44): avc: granted { read } for name="smem_log" dev="tmpfs" ino=9874 scontext=u:r:init:s0 tcontext=u:object_r:smem_log_device:s0 tclass=chr_file
01-01 10:39:15.759   435   435 I auditd  : type=1400 audit(0.0:45): avc: granted { read open } for comm="btnvtool" path="/dev/smem_log" dev="tmpfs" ino=9874 scontext=u:r:init:s0 tcontext=u:object_r:smem_log_device:s0 tclass=chr_file
01-01 10:39:15.759   435   435 W btnvtool: type=1400 audit(0.0:45): avc: granted { read open } for path="/dev/smem_log" dev="tmpfs" ino=9874 scontext=u:r:init:s0 tcontext=u:object_r:smem_log_device:s0 tclass=chr_file
01-01 10:39:15.762   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 0
01-01 10:39:15.763   489   489 D QC-time-services: Daemon:ats_rtc_init: Time read from RTC -- year = 115, month = 0,day = 1
01-01 10:39:15.764   489   489 D QC-time-services: Daemon:genoff_init_config: ATS_RTC initialized with rc: 0
01-01 10:39:15.764   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 1
01-01 10:39:15.765   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.765   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 2
01-01 10:39:15.765   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.765   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 3
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 4
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 5
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 6
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 7
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 8
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.766   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 9
01-01 10:39:15.767   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.767   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 10
01-01 10:39:15.767   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.767   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 11
01-01 10:39:15.767   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.767   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 12
01-01 10:39:15.768   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.768   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 13
01-01 10:39:15.768   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.768   489   489 D QC-time-services: Daemon:genoff_pre_init::Base = 14
01-01 10:39:15.768   489   489 D QC-time-services: Daemon:genoff_post_init:Error in accessing storage
01-01 10:39:15.768   489   489 D QC-time-services: Daemon:genoff_init_config: Other bases initilized, exiting genoff_init
01-01 10:39:15.769   489   489 D QC-time-services: Daemon:genoff_boot_tod_init: Setting system time to sec =1420108755, nsec =0
01-01 10:39:15.812     0     0 I [    5.845994 / 01-01 10:39:15.807][2] FG: fg_batt_profile_init: Battery profiles same, using default
01-01 10:39:16.060     0     0 E         : [    6.091116 / 01-01 10:39:16.055][1] [Touch E] [synaptics_ts_get_data 6781] synaptics_ts_get_data, 6781 : ts->is_init == 0, IGNORE_EVENT!!, s:
01-01 10:39:16.072     0     0 E         : [    6.098893 / 01-01 10:39:16.063][0] [Touch E] [synaptics_ts_get_data 6781] synaptics_ts_get_data, 6781 : ts->is_init == 0, IGNORE_EVENT!!, s:
01-01 10:39:16.132     0     0 E         : [    6.158693 / 01-01 10:39:16.123][2] [Touch] touch_ic_init : value = 0, panel_id = 0
01-01 10:39:16.132     0     0 E         : [    6.158713 / 01-01 10:39:16.123][2] [Touch] [synaptics_ts_init] DEVICE_CONTROL_NORMAL_OP
01-01 10:39:16.378   462   462 W RILQ    : (0/462): RIL[0][rild] qcril_log_init: qcril_log_init() 1
01-01 10:39:16.378   462   462 W RILQ    : (0/462): RIL[0][rild] qcril_log_init: qcril_log_init() 2
01-01 10:39:16.378   462   462 W RILQ    : (0/462): RIL[0][rild] qcril_log_init: adb_log_on = 1
01-01 10:39:16.386   462   462 W RILQ    : (0/462): RIL[0][rild] qcril_log_init: qcril_log_init() 3
01-01 10:39:16.386   462   462 W RILQ    : (0/462): RIL[0][rild] qcril_log_init: ril_msg_payload_on = 0
01-01 10:39:16.624     0     0 I [    6.653568 / 01-01 10:39:16.615][1] init: Service 'flash_recovery' (pid 455) exited with status 0
01-01 10:39:16.745     0     0 I [    6.776924 / 01-01 10:39:16.739][1] init: starting service 'bootanim'...
01-01 10:39:16.745     0     0 I [    6.778296 / 01-01 10:39:16.739][1] init: processing action (init.svc.bootanim=running) from (/init.qcom.rc:1040)
01-01 10:39:16.752     0     0 E         : [    6.785402 / 01-01 10:39:16.747][1] [Touch E] [synaptics_ts_get_data 6781] synaptics_ts_get_data, 6781 : ts->is_init == 0, IGNORE_EVENT!!, s:
01-01 10:39:16.760     0     0 E         : [    6.793252 / 01-01 10:39:16.755][1] [Touch E] [synaptics_ts_get_data 6781] synaptics_ts_get_data, 6781 : ts->is_init == 0, IGNORE_EVENT!!, s:
01-01 10:39:16.824     0     0 E         : [    6.854669 / 01-01 10:39:16.819][0] [Touch] touch_ic_init : value = 0, panel_id = 0
01-01 10:39:16.824     0     0 E         : [    6.854690 / 01-01 10:39:16.819][0] [Touch] [synaptics_ts_init] DEVICE_CONTROL_NORMAL_OP
01-01 10:39:17.006   489   565 E QMI_FW  : QMUXD: WARNING qmi_qmux_if_pwr_up_init failed! rc=-1
01-01 10:39:17.007   489   565 E QMI_FW  : QMUXD: WARNING qmi_qmux_if_pwr_up_init failed! rc=-1
01-01 10:39:17.022   488   488 I mm-camera: server_process_module_init:59, int mods
01-01 10:39:17.023   488   488 E mm-camera-sensor: sensor_init_probe:475failed: to oribe eeprom bin sensors
01-01 10:39:17.026     0     0 I [    7.059652 / 01-01 10:39:17.023][1] msm_csid_init: CSID_VERSION = 0x30010000
01-01 10:39:17.050   435   435 E         : bt_qmi_dms_init: Not able to get dms service handle
01-01 10:39:17.050   435   435 E         : QMI initialization failed in 2 try...
01-01 10:39:17.121     0     0 I [    7.151202 / 01-01 10:39:17.115][1] msm_csid_init: CSID_VERSION = 0x30010000
01-01 10:39:17.132     0     0 I [    7.163266 / 01-01 10:39:17.127][0] msm_cci_init: 879: hw_version = 0x10020001
01-01 10:39:17.268     0     0 I [    7.301470 / 01-01 10:39:17.263][3] msm_cci_init: 879: hw_version = 0x10020001
01-01 10:39:17.387   468   468 I sysui_histogram: [boot_zygote_init,7413]
01-01 10:39:17.391   467   467 I sysui_histogram: [boot_zygote_init,7419]
01-01 10:39:17.403   468   468 I sysui_multi_action: [757,804,799,boot_zygote_init,801,7413,802,1]
01-01 10:39:17.429   467   467 I sysui_multi_action: [757,804,799,boot_zygote_init,801,7419,802,1]
01-01 10:39:17.522   488   488 E mm-camera-isp2: module_chroma_enhan40_init:90 name chroma_enhan40
01-01 10:39:17.528   488   488 E mm-camera-isp2: module_color_correct40_init:104 name color_correct40
01-01 10:39:17.552   488   488 E mm-camera-isp2: module_chroma_enhan40_init:90 name chroma_enhan40
01-01 10:39:17.553   488   488 E mm-camera-isp2: module_color_correct40_init:104 name color_correct40
01-01 10:39:17.558   488   488 E mm-camera-isp2: module_isp_init:678 module 0xe9ca3c20
01-01 10:39:17.576     0     0 I         : [    7.608293 / 01-01 10:39:17.571][0] MSM-CPP cpp_init_hardware:1106 CPP HW Version: 0x50010000
01-01 10:39:17.576     0     0 E         : [    7.608357 / 01-01 10:39:17.571][0] MSM-CPP cpp_init_hardware:1127 stream_cnt:0
01-01 10:39:17.668   488   488 E mm-camera: vpe_module_init:26 name=vpe
01-01 10:39:17.669   488   488 E mm-camera: vpe_module_init:34 failed
01-01 10:39:17.669   488   488 E mm-camera-vpu: vpu_module_init:54, INFO name=vpu
01-01 10:39:17.669   488   488 E mm-camera-pp: [INFO] base_module_init:142, name=tmod
01-01 10:39:17.680   488   488 E mm-camera-pp: [INFO] base_module_init:142, name=ezt
01-01 10:39:17.823   488   488 I mm-camera: < INFO> 420: void init(): memleak lib init.
01-01 10:39:17.823   488   488 I mm-camera: < INFO> 439: void init(): memleak tracer not attached
01-01 10:39:17.918   488   488 E mm-camera: module_cac_init:1961] CAC disabled rc 0
01-01 10:39:17.918   488   488 E mm-camera: pproc_module_init:2812 num_sub_mods:6
01-01 10:39:17.919   488   488 E mm-camera: module_faceproc_init:2392] HW or DSP FD not available switch to SW
01-01 10:39:18.022   488   488 E mm-camera: module_imgbase_init_imglib_stillmore:2209] Error rc -6
01-01 10:39:18.022   488   488 E mm-camera-img: module_imglib_create_topology:742] Can not init the module imglib_stillmore
01-01 10:39:18.033   467   467 E ActivityRecognitionHardware: activity_recognition HAL is deprecated. class_init is effectively a no-op
